Industry,Event,Date,Industry_Return,Market_Return,Expected_Return
Energy_and_Utilities,Global Financial Crisis,09/16/2008,-0.0315359423125471,-0.0343184525870311,-0.027633143580178064
Energy_and_Utilities,Global Financial Crisis,09/17/2008,-0.0078783583036066,-0.0225247120966294,-0.018043443765539416
Energy_and_Utilities,Global Financial Crisis,09/18/2008,-0.0164103964680359,-0.0065955343595482,-0.005091146492511086
Energy_and_Utilities,Global Financial Crisis,09/19/2008,0.0554358282857072,0.0883811075179303,0.07213604752186518
Energy_and_Utilities,Global Financial Crisis,09/22/2008,0.0203974837636917,-0.01412083722591,-0.011210103880235621
Energy_and_Utilities,Global Financial Crisis,09/23/2008,-0.0174912477784932,-0.0191355939821382,-0.015287691645948917
Energy_and_Utilities,Global Financial Crisis,09/24/2008,-0.0091552091684733,-0.0078853603375995,-0.006139926898752954
Energy_and_Utilities,Global Financial Crisis,09/25/2008,0.0225870697909944,0.0198995016093177,0.016452437727123008
Energy_and_Utilities,Global Financial Crisis,09/26/2008,-0.0190761847005089,-0.0208774292861265,-0.016704008861456746
Energy_and_Utilities,Global Financial Crisis,09/29/2008,-0.044012266724199,-0.053001905338017,-0.04282499077477722
Energy_and_Utilities,Global Financial Crisis,09/30/2008,-0.0064242297670034,0.0173695108128544,0.014395257285377064
Energy_and_Utilities,Global Financial Crisis,10/01/2008,0.0,0.0116471387366139,0.009742294937809941
Energy_and_Utilities,Global Financial Crisis,10/02/2008,-0.0301724620218788,-0.0180055430297596,-0.014368827150212655
Energy_and_Utilities,Global Financial Crisis,10/03/2008,0.039444303434454,0.0225858785724297,0.018636778537926047
Energy_and_Utilities,Global Financial Crisis,10/06/2008,-0.0812397271329904,-0.0785293305047406,-0.06358179346928804
Energy_and_Utilities,Global Financial Crisis,10/07/2008,0.0407211522406332,0.0034864462910864,0.0031066910006291434
Energy_and_Utilities,Global Financial Crisis,10/08/2008,-0.0676353753481503,-0.0517892794851269,-0.041838983161149444
Energy_and_Utilities,Global Financial Crisis,10/09/2008,-0.0179853719117405,-0.0121145002539415,-0.009578715661727036
Energy_and_Utilities,Global Financial Crisis,10/10/2008,-0.0811967294187047,-0.0884834077410092,-0.07167563042502154
Energy_and_Utilities,Global Financial Crisis,10/13/2008,0.1116279679473855,0.0826021201446776,0.06743705027097749
Energy_and_Utilities,Global Financial Crisis,10/14/2008,0.0681406256178784,0.032253587380139,0.02649776423934303
Energy_and_Utilities,Global Financial Crisis,10/15/2008,-0.0727473365031855,-0.0715943934443061,-0.05794287300151079
Energy_and_Utilities,Global Financial Crisis,10/16/2008,-0.0404344456620201,-0.0534856824417318,-0.04321835852825593
Energy_and_Utilities,Global Financial Crisis,10/17/2008,0.0861641556977956,0.0522090699629129,0.04272392147765052
Energy_and_Utilities,Global Financial Crisis,10/20/2008,0.1042262952283437,0.0540733928901058,0.04423983555460334
Energy_and_Utilities,Global Financial Crisis,10/21/2008,-0.0173046530256404,-0.0123753701129977,-0.00979083357640152
Energy_and_Utilities,Global Financial Crisis,10/22/2008,-0.0549624480144262,-0.0446368026693676,-0.03602317725545599
Energy_and_Utilities,Global Financial Crisis,10/23/2008,0.0502537778551328,0.0116063618544899,0.009709138530878288
Energy_and_Utilities,Global Financial Crisis,10/24/2008,-0.0537631235749157,-0.0500024815408893,-0.04038610602445162
Energy_and_Utilities,Global Financial Crisis,10/27/2008,-0.0045454599088109,-0.007931144219505,-0.006177154586116429
Energy_and_Utilities,Global Financial Crisis,09/16/2008,-0.0315359423125471,-0.0343184525870311,-0.027633143580178064
Energy_and_Utilities,Global Financial Crisis,09/17/2008,-0.0078783583036066,-0.0225247120966294,-0.018043443765539416
Energy_and_Utilities,Global Financial Crisis,09/18/2008,-0.0164103964680359,-0.0065955343595482,-0.005091146492511086
Energy_and_Utilities,Global Financial Crisis,09/19/2008,0.0554358282857072,0.0883811075179303,0.07213604752186518
Energy_and_Utilities,Global Financial Crisis,09/22/2008,0.0203974837636917,-0.01412083722591,-0.011210103880235621
Energy_and_Utilities,Global Financial Crisis,09/23/2008,-0.0174912477784932,-0.0191355939821382,-0.015287691645948917
Energy_and_Utilities,Global Financial Crisis,09/24/2008,-0.0091552091684733,-0.0078853603375995,-0.006139926898752954
Energy_and_Utilities,Global Financial Crisis,09/25/2008,0.0225870697909944,0.0198995016093177,0.016452437727123008
Energy_and_Utilities,Global Financial Crisis,09/26/2008,-0.0190761847005089,-0.0208774292861265,-0.016704008861456746
Energy_and_Utilities,Global Financial Crisis,09/29/2008,-0.044012266724199,-0.053001905338017,-0.04282499077477722
Energy_and_Utilities,Global Financial Crisis,09/30/2008,-0.0064242297670034,0.0173695108128544,0.014395257285377064
Energy_and_Utilities,Global Financial Crisis,10/01/2008,0.0,0.0116471387366139,0.009742294937809941
Energy_and_Utilities,Global Financial Crisis,10/02/2008,-0.0301724620218788,-0.0180055430297596,-0.014368827150212655
Energy_and_Utilities,Global Financial Crisis,10/03/2008,0.039444303434454,0.0225858785724297,0.018636778537926047
Energy_and_Utilities,Global Financial Crisis,10/06/2008,-0.0812397271329904,-0.0785293305047406,-0.06358179346928804
Energy_and_Utilities,Global Financial Crisis,10/07/2008,0.0407211522406332,0.0034864462910864,0.0031066910006291434
Energy_and_Utilities,Global Financial Crisis,10/08/2008,-0.0676353753481503,-0.0517892794851269,-0.041838983161149444
Energy_and_Utilities,Global Financial Crisis,10/09/2008,-0.0179853719117405,-0.0121145002539415,-0.009578715661727036
Energy_and_Utilities,Global Financial Crisis,10/10/2008,-0.0811967294187047,-0.0884834077410092,-0.07167563042502154
Energy_and_Utilities,Global Financial Crisis,10/13/2008,0.1116279679473855,0.0826021201446776,0.06743705027097749
Energy_and_Utilities,Global Financial Crisis,10/14/2008,0.0681406256178784,0.032253587380139,0.02649776423934303
Energy_and_Utilities,Global Financial Crisis,10/15/2008,-0.0727473365031855,-0.0715943934443061,-0.05794287300151079
Energy_and_Utilities,Global Financial Crisis,10/16/2008,-0.0404344456620201,-0.0534856824417318,-0.04321835852825593
Energy_and_Utilities,Global Financial Crisis,10/17/2008,0.0861641556977956,0.0522090699629129,0.04272392147765052
Energy_and_Utilities,Global Financial Crisis,10/20/2008,0.1042262952283437,0.0540733928901058,0.04423983555460334
Energy_and_Utilities,Global Financial Crisis,10/21/2008,-0.0173046530256404,-0.0123753701129977,-0.00979083357640152
Energy_and_Utilities,Global Financial Crisis,10/22/2008,-0.0549624480144262,-0.0446368026693676,-0.03602317725545599
Energy_and_Utilities,Global Financial Crisis,10/23/2008,0.0502537778551328,0.0116063618544899,0.009709138530878288
Energy_and_Utilities,Global Financial Crisis,10/24/2008,-0.0537631235749157,-0.0500024815408893,-0.04038610602445162
Energy_and_Utilities,Global Financial Crisis,10/27/2008,-0.0045454599088109,-0.007931144219505,-0.006177154586116429
Energy_and_Utilities,Global Financial Crisis,09/16/2008,-0.0315359423125471,-0.0343184525870311,-0.027633143580178064
Energy_and_Utilities,Global Financial Crisis,09/17/2008,-0.0078783583036066,-0.0225247120966294,-0.018043443765539416
Energy_and_Utilities,Global Financial Crisis,09/18/2008,-0.0164103964680359,-0.0065955343595482,-0.005091146492511086
Energy_and_Utilities,Global Financial Crisis,09/19/2008,0.0554358282857072,0.0883811075179303,0.07213604752186518
Energy_and_Utilities,Global Financial Crisis,09/22/2008,0.0203974837636917,-0.01412083722591,-0.011210103880235621
