Industry,Event,Date,Industry_Return,Market_Return,Expected_Return,Abnormal_Return
Transportation_and_Infrastructure,Brexit Referendum Day,06/24/2016,-0.0860171648964627,-0.0718493316770992,-0.1021526410728204,0.016135476176357702
Transportation_and_Infrastructure,Brexit Referendum Day,06/27/2016,-0.1800601435278969,-0.069629057871896,-0.0989881037451185,-0.0810720397827784
Transportation_and_Infrastructure,Brexit Referendum Day,06/28/2016,0.0655134896204299,0.0357564658223685,0.0512169848112426,0.014296504809187295
Transportation_and_Infrastructure,Brexit Referendum Day,06/29/2016,0.0334480685391571,0.0322387647530666,0.0462032354640155,-0.012755166924858403
Transportation_and_Infrastructure,Brexit Referendum Day,06/30/2016,0.0233224795810578,0.0167594131190818,0.0241406475347373,-0.0008181679536795015
Transportation_and_Infrastructure,Brexit Referendum Day,07/01/2016,0.0223254165731883,0.011947587765549,0.0172823938770343,0.005043022696154
Transportation_and_Infrastructure,Brexit Referendum Day,07/04/2016,-0.0363966277070624,-0.0211836752414138,-0.0299393128573961,-0.006457314849666301
Transportation_and_Infrastructure,Brexit Referendum Day,07/05/2016,-0.0472142015697322,-0.0237021223557353,-0.0335288340607885,-0.013685367508943704
Transportation_and_Infrastructure,Brexit Referendum Day,07/06/2016,-0.0113975812530132,-0.0041309970443138,-0.0056342759896244,-0.005763305263388799
Transportation_and_Infrastructure,Brexit Referendum Day,07/07/2016,0.0170424474056398,0.0146205483525163,0.0210921418158296,-0.004049694410189802
Transportation_and_Infrastructure,Brexit Referendum Day,07/08/2016,-0.0044355889149718,0.0175484944415578,0.0252653184170924,-0.0297009073320642
Transportation_and_Infrastructure,Brexit Referendum Day,07/11/2016,0.0668316220478821,0.0326744422801139,0.0468242029293574,0.020007419118524696
Transportation_and_Infrastructure,Brexit Referendum Day,07/12/2016,0.0148492505683011,0.0060275832253193,0.0088446618712706,0.006004588697030501
