Industry,Event,Date,Industry_Return,Market_Return,Expected_Return,Abnormal_Return
Agriculture_and_Food,Brexit Referendum Day,06/24/2016,-0.0190879851985098,-0.0314605164436398,-0.0232916028233121,0.0042036176248023
Agriculture_and_Food,Brexit Referendum Day,06/27/2016,-0.1531531209936933,-0.0254939962892312,-0.018799248469642,-0.1343538725240513
Agriculture_and_Food,Brexit Referendum Day,06/28/2016,0.0872341297487808,0.0264450706874055,0.0203070794433966,0.06692705030538419
Agriculture_and_Food,Brexit Referendum Day,06/29/2016,0.0430526118534984,0.0357794604271037,0.0273351938720394,0.015717417981459002
Agriculture_and_Food,Brexit Referendum Day,06/30/2016,0.0202627350267972,0.0226725530757587,0.0174666489280557,0.002796086098741501
Agriculture_and_Food,Brexit Referendum Day,07/01/2016,0.004781120343078,0.0113002171189942,0.0089041096883246,-0.004122989345246601
Agriculture_and_Food,Brexit Referendum Day,07/04/2016,-0.0208636455656935,-0.0084374717455598,-0.0059569299474081,-0.0149067156182854
Agriculture_and_Food,Brexit Referendum Day,07/05/2016,-0.0257945743351591,0.0035417104929227,0.0030625202664139,-0.028857094601573
Agriculture_and_Food,Brexit Referendum Day,07/06/2016,-0.0203377743276053,-0.0124972967134077,-0.009013681939769,-0.0113240923878363
Agriculture_and_Food,Brexit Referendum Day,07/07/2016,0.0889155083552226,0.0108607751053015,0.0085732419140929,0.08034226644112971
Agriculture_and_Food,Brexit Referendum Day,07/08/2016,0.0165462822878821,0.0086933017029386,0.0069412925828945,0.009604989704987599
Agriculture_and_Food,Brexit Referendum Day,07/11/2016,0.0063694819479576,0.0140047648650878,0.0109404368149321,-0.0045709548669745
Agriculture_and_Food,Brexit Referendum Day,07/12/2016,-0.0084387622284408,-0.0003291545681356,0.0001480412971832,-0.008586803525624
Agriculture_and_Food,Brexit Referendum Day,07/13/2016,-0.0070922158822741,-0.0015417984144801,-0.0007649910435441,-0.00632722483873
Agriculture_and_Food,Brexit Referendum Day,07/14/2016,-0.0099998673314507,-0.0023836505421755,-0.0013988442734212,-0.008601023058029499
Agriculture_and_Food,Brexit Referendum Day,07/15/2016,0.0072149247084989,0.002209060832895,0.0020591323037136,0.0051557924047853
Agriculture_and_Food,Brexit Referendum Day,07/18/2016,0.0068051936686173,0.0039284631236087,0.0033537167795057,0.0034514768891115996
