Company,Event,Start Date,End Date,CAR
NXT.L_FTSE_100.csv,Retail_and_Consumer_Goods_Start of Russia's Annexation of Ukraine,2/25/2022,3/26/2022,-0.100581424
OCDO.L_FTSE_100.csv,Retail_and_Consumer_Goods_Start of Russia's Annexation of Ukraine,2/25/2022,3/26/2022,-0.226546815
SBRY.L_FTSE_100.csv,Retail_and_Consumer_Goods_Start of Russia's Annexation of Ukraine,2/25/2022,3/26/2022,-0.058332747
TSCO.L_FTSE_100.csv,Retail_and_Consumer_Goods_Start of Russia's Annexation of Ukraine,2/25/2022,3/26/2022,-0.049482946
ULVR.L_FTSE_100.csv,Retail_and_Consumer_Goods_Start of Russia's Annexation of Ukraine,2/25/2022,3/26/2022,-0.104752472
AUTO.L_FTSE_100.csv,Technology_and_Telecommunications_Start of Russia's Annexation of Ukraine,2/25/2022,3/26/2022,-0.013464134
CCC.L_FTSE_250.csv,Technology_and_Telecommunications_Start of Russia's Annexation of Ukraine,2/25/2022,3/26/2022,0.066633937
LSEG.L_FTSE_100.csv,Technology_and_Telecommunications_Start of Russia's Annexation of Ukraine,2/25/2022,3/26/2022,0.172824044
RMV.L_FTSE_100.csv,Technology_and_Telecommunications_Start of Russia's Annexation of Ukraine,2/25/2022,3/26/2022,0.020442858
SCT.L_FTSE_250.csv,Technology_and_Telecommunications_Start of Russia's Annexation of Ukraine,2/25/2022,3/26/2022,0.104845439
SGE.L_FTSE_100.csv,Technology_and_Telecommunications_Start of Russia's Annexation of Ukraine,2/25/2022,3/26/2022,-0.015857131
VOD.L_FTSE_100.csv,Technology_and_Telecommunications_Start of Russia's Annexation of Ukraine,2/25/2022,3/26/2022,-0.075004967
BBY.L_FTSE_250.csv,Transportation_and_Infrastructure_Start of Russia's Annexation of Ukraine,2/25/2022,3/26/2022,0.071488457
EZJ.L_FTSE_250.csv,Transportation_and_Infrastructure_Start of Russia's Annexation of Ukraine,2/25/2022,3/26/2022,-0.183987167
FGP.L_FTSE_SmallCap.csv,Transportation_and_Infrastructure_Start of Russia's Annexation of Ukraine,2/25/2022,3/26/2022,0.042994645
IAG.L_FTSE_100.csv,Transportation_and_Infrastructure_Start of Russia's Annexation of Ukraine,2/25/2022,3/26/2022,-0.118220458
KLR.L_FTSE_250.csv,Transportation_and_Infrastructure_Start of Russia's Annexation of Ukraine,2/25/2022,3/26/2022,0.00100313
RR.L_FTSE_100.csv,Transportation_and_Infrastructure_Start of Russia's Annexation of Ukraine,2/25/2022,3/26/2022,0.034505536
WIZZ.L_FTSE_250.csv,Transportation_and_Infrastructure_Start of Russia's Annexation of Ukraine,2/25/2022,3/26/2022,-0.244096882
ABF.L_FTSE_100.csv,Agriculture_and_Food_Global Financial Crisis,9/16/2008,10/15/2008,-0.026931558
BAKK.L_FTSE_SmallCap.csv,Agriculture_and_Food_Global Financial Crisis,9/16/2008,10/15/2008,0
CWK.L_FTSE_250.csv,Agriculture_and_Food_Global Financial Crisis,9/16/2008,10/15/2008,0.04875296
GRG.L_FTSE_250.csv,Agriculture_and_Food_Global Financial Crisis,9/16/2008,10/15/2008,0.102297636
OCDO.L_FTSE_100.csv,Agriculture_and_Food_Global Financial Crisis,9/16/2008,10/15/2008,0
PFD.L_FTSE_SmallCap.csv,Agriculture_and_Food_Global Financial Crisis,9/16/2008,10/15/2008,-0.311418357
SBRY.L_FTSE_100.csv,Agriculture_and_Food_Global Financial Crisis,9/16/2008,10/15/2008,-0.155865687
TATE.L_FTSE_250.csv,Agriculture_and_Food_Global Financial Crisis,9/16/2008,10/15/2008,-0.006560652
TSCO.L_FTSE_100.csv,Agriculture_and_Food_Global Financial Crisis,9/16/2008,10/15/2008,0.085454032
ULVR.L_FTSE_100.csv,Agriculture_and_Food_Global Financial Crisis,9/16/2008,10/15/2008,-0.009520997
AML.L_FTSE_250.csv,Automotive_Global Financial Crisis,9/16/2008,10/15/2008,0
AUTO.L_FTSE_100.csv,Automotive_Global Financial Crisis,9/16/2008,10/15/2008,0
INCH.L_FTSE_250.csv,Automotive_Global Financial Crisis,9/16/2008,10/15/2008,-0.118149778
JMAT.L_FTSE_100.csv,Automotive_Global Financial Crisis,9/16/2008,10/15/2008,-0.114624114
VTU.L_FTSE_SmallCap.csv,Automotive_Global Financial Crisis,9/16/2008,10/15/2008,0.040695281
AVON.L_FTSE_250.csv,Defense_and_Aerospace_Global Financial Crisis,9/16/2008,10/15/2008,-0.118980088
BA.L_FTSE_100.csv,Defense_and_Aerospace_Global Financial Crisis,9/16/2008,10/15/2008,-0.025368893
CHG.L_FTSE_SmallCap.csv,Defense_and_Aerospace_Global Financial Crisis,9/16/2008,10/15/2008,0.040264559
MRO.L_FTSE_100.csv,Defense_and_Aerospace_Global Financial Crisis,9/16/2008,10/15/2008,0.094225211
QQ.L_FTSE_250.csv,Defense_and_Aerospace_Global Financial Crisis,9/16/2008,10/15/2008,-0.005966068
RR.L_FTSE_100.csv,Defense_and_Aerospace_Global Financial Crisis,9/16/2008,10/15/2008,-0.131853084
SNR.L_FTSE_SmallCap.csv,Defense_and_Aerospace_Global Financial Crisis,9/16/2008,10/15/2008,-0.424857939
BP.L_FTSE_100.csv,Energy_and_Utilities_Global Financial Crisis,9/16/2008,10/15/2008,0.028910551
CNA.L_FTSE_100.csv,Energy_and_Utilities_Global Financial Crisis,9/16/2008,10/15/2008,0.064783164
DRX.L_FTSE_250.csv,Energy_and_Utilities_Global Financial Crisis,9/16/2008,10/15/2008,-0.016005833
ENOG.L_FTSE_250.csv,Energy_and_Utilities_Global Financial Crisis,9/16/2008,10/15/2008,0
HBR.L_FTSE_100.csv,Energy_and_Utilities_Global Financial Crisis,9/16/2008,10/15/2008,0
NG.L_FTSE_100.csv,Energy_and_Utilities_Global Financial Crisis,9/16/2008,10/15/2008,0.074704694
SHEL.L_FTSE_100.csv,Energy_and_Utilities_Global Financial Crisis,9/16/2008,10/15/2008,0.008779896
SSE.L_FTSE_100.csv,Energy_and_Utilities_Global Financial Crisis,9/16/2008,10/15/2008,0.023905852
SVT.L_FTSE_100.csv,Energy_and_Utilities_Global Financial Crisis,9/16/2008,10/15/2008,0.146176464
UU.L_FTSE_100.csv,Energy_and_Utilities_Global Financial Crisis,9/16/2008,10/15/2008,0.081646562
AV.L_FTSE_100.csv,Finance_and_Insurance_Global Financial Crisis,9/16/2008,10/15/2008,0.155565117
BARC.L_FTSE_100.csv,Finance_and_Insurance_Global Financial Crisis,9/16/2008,10/15/2008,0.120363053
HL.L_FTSE_100.csv,Finance_and_Insurance_Global Financial Crisis,9/16/2008,10/15/2008,0.226354713
HSBA.L_FTSE_100.csv,Finance_and_Insurance_Global Financial Crisis,9/16/2008,10/15/2008,0.262389045
LGEN.L_FTSE_100.csv,Finance_and_Insurance_Global Financial Crisis,9/16/2008,10/15/2008,0.1173831
LLOY.L_FTSE_100.csv,Finance_and_Insurance_Global Financial Crisis,9/16/2008,10/15/2008,-0.205138669
NWG.L_FTSE_100.csv,Finance_and_Insurance_Global Financial Crisis,9/16/2008,10/15/2008,-0.631848227
PHNX.L_FTSE_100.csv,Finance_and_Insurance_Global Financial Crisis,9/16/2008,10/15/2008,0
PRU.L_FTSE_100.csv,Finance_and_Insurance_Global Financial Crisis,9/16/2008,10/15/2008,0.07338066
STAN.L_FTSE_100.csv,Finance_and_Insurance_Global Financial Crisis,9/16/2008,10/15/2008,0.207971761
APH.L_FTSE_SmallCap.csv,Healthcare_and_Pharmaceuticals_Global Financial Crisis,9/16/2008,10/15/2008,-0.087786348
AZN.L_FTSE_100.csv,Healthcare_and_Pharmaceuticals_Global Financial Crisis,9/16/2008,10/15/2008,0.036232229
CTEC.L_FTSE_250.csv,Healthcare_and_Pharmaceuticals_Global Financial Crisis,9/16/2008,10/15/2008,0
GSK.L_FTSE_100.csv,Healthcare_and_Pharmaceuticals_Global Financial Crisis,9/16/2008,10/15/2008,0.029319998
HIK.L_FTSE_250.csv,Healthcare_and_Pharmaceuticals_Global Financial Crisis,9/16/2008,10/15/2008,-0.022238989
INDV.L_FTSE_250.csv,Healthcare_and_Pharmaceuticals_Global Financial Crisis,9/16/2008,10/15/2008,0
OXB.L_FTSE_SmallCap.csv,Healthcare_and_Pharmaceuticals_Global Financial Crisis,9/16/2008,10/15/2008,-0.15419896
SN.L_FTSE_100.csv,Healthcare_and_Pharmaceuticals_Global Financial Crisis,9/16/2008,10/15/2008,0.015309871
SPI.L_FTSE_SmallCap.csv,Healthcare_and_Pharmaceuticals_Global Financial Crisis,9/16/2008,10/15/2008,0
BBY.L_FTSE_250.csv,Manufacturing_and_Industrial_Goods_Global Financial Crisis,9/16/2008,10/15/2008,-0.07659757
FERG.L_FTSE_100.csv,Manufacturing_and_Industrial_Goods_Global Financial Crisis,9/16/2008,10/15/2008,0.067773246
IBST.L_FTSE_250.csv,Manufacturing_and_Industrial_Goods_Global Financial Crisis,9/16/2008,10/15/2008,0
JMAT.L_FTSE_100.csv,Manufacturing_and_Industrial_Goods_Global Financial Crisis,9/16/2008,10/15/2008,-0.133227073
KLR.L_FTSE_250.csv,Manufacturing_and_Industrial_Goods_Global Financial Crisis,9/16/2008,10/15/2008,-0.091493539
MNDI.L_FTSE_100.csv,Manufacturing_and_Industrial_Goods_Global Financial Crisis,9/16/2008,10/15/2008,-0.060678678
MRO.L_FTSE_100.csv,Manufacturing_and_Industrial_Goods_Global Financial Crisis,9/16/2008,10/15/2008,0.12896795
MSLH.L_FTSE_250.csv,Manufacturing_and_Industrial_Goods_Global Financial Crisis,9/16/2008,10/15/2008,0.176520767
SKG.L_FTSE_100.csv,Manufacturing_and_Industrial_Goods_Global Financial Crisis,9/16/2008,10/15/2008,-0.419522743
SMDS.L_FTSE_100.csv,Manufacturing_and_Industrial_Goods_Global Financial Crisis,9/16/2008,10/15/2008,-0.090931275
BKG.L_FTSE_100.csv,Real_Estate_and_Construction_Global Financial Crisis,9/16/2008,10/15/2008,0.150631218
BLND.L_FTSE_100.csv,Real_Estate_and_Construction_Global Financial Crisis,9/16/2008,10/15/2008,0.074726115
BWY.L_FTSE_100.csv,Real_Estate_and_Construction_Global Financial Crisis,9/16/2008,10/15/2008,-0.095846365
LAND.L_FTSE_100.csv,Real_Estate_and_Construction_Global Financial Crisis,9/16/2008,10/15/2008,0.037468221
PSN.L_FTSE_100.csv,Real_Estate_and_Construction_Global Financial Crisis,9/16/2008,10/15/2008,0.093305824
RMV.L_FTSE_100.csv,Real_Estate_and_Construction_Global Financial Crisis,9/16/2008,10/15/2008,-0.061753074
SGRO.L_FTSE_100.csv,Real_Estate_and_Construction_Global Financial Crisis,9/16/2008,10/15/2008,0.001388685
TW.L_FTSE_100.csv,Real_Estate_and_Construction_Global Financial Crisis,9/16/2008,10/15/2008,-0.860811139
VTY.L_FTSE_250.csv,Real_Estate_and_Construction_Global Financial Crisis,9/16/2008,10/15/2008,-0.100867884
BME.L_FTSE_250.csv,Retail_and_Consumer_Goods_Global Financial Crisis,9/16/2008,10/15/2008,0
BRBY.L_FTSE_100.csv,Retail_and_Consumer_Goods_Global Financial Crisis,9/16/2008,10/15/2008,-0.247295932
JD.L_FTSE_100.csv,Retail_and_Consumer_Goods_Global Financial Crisis,9/16/2008,10/15/2008,0.067908748
KGF.L_FTSE_100.csv,Retail_and_Consumer_Goods_Global Financial Crisis,9/16/2008,10/15/2008,0.14951533
MKS.L_FTSE_100.csv,Retail_and_Consumer_Goods_Global Financial Crisis,9/16/2008,10/15/2008,0.092974799
NXT.L_FTSE_100.csv,Retail_and_Consumer_Goods_Global Financial Crisis,9/16/2008,10/15/2008,0.019273033
OCDO.L_FTSE_100.csv,Retail_and_Consumer_Goods_Global Financial Crisis,9/16/2008,10/15/2008,0
SBRY.L_FTSE_100.csv,Retail_and_Consumer_Goods_Global Financial Crisis,9/16/2008,10/15/2008,-0.141810379
TSCO.L_FTSE_100.csv,Retail_and_Consumer_Goods_Global Financial Crisis,9/16/2008,10/15/2008,0.099508853
ULVR.L_FTSE_100.csv,Retail_and_Consumer_Goods_Global Financial Crisis,9/16/2008,10/15/2008,0.004534378
AUTO.L_FTSE_100.csv,Technology_and_Telecommunications_Global Financial Crisis,9/16/2008,10/15/2008,0
CCC.L_FTSE_250.csv,Technology_and_Telecommunications_Global Financial Crisis,9/16/2008,10/15/2008,-0.111798142
LSEG.L_FTSE_100.csv,Technology_and_Telecommunications_Global Financial Crisis,9/16/2008,10/15/2008,0.024619438
RMV.L_FTSE_100.csv,Technology_and_Telecommunications_Global Financial Crisis,9/16/2008,10/15/2008,-0.100702832
SCT.L_FTSE_250.csv,Technology_and_Telecommunications_Global Financial Crisis,9/16/2008,10/15/2008,0
SGE.L_FTSE_100.csv,Technology_and_Telecommunications_Global Financial Crisis,9/16/2008,10/15/2008,-0.045026773
VOD.L_FTSE_100.csv,Technology_and_Telecommunications_Global Financial Crisis,9/16/2008,10/15/2008,0.055719866
BBY.L_FTSE_250.csv,Transportation_and_Infrastructure_Global Financial Crisis,9/16/2008,10/15/2008,-0.031969507
EZJ.L_FTSE_250.csv,Transportation_and_Infrastructure_Global Financial Crisis,9/16/2008,10/15/2008,0.200028773
FGP.L_FTSE_SmallCap.csv,Transportation_and_Infrastructure_Global Financial Crisis,9/16/2008,10/15/2008,0.036874943
IAG.L_FTSE_100.csv,Transportation_and_Infrastructure_Global Financial Crisis,9/16/2008,10/15/2008,-0.459259707
KLR.L_FTSE_250.csv,Transportation_and_Infrastructure_Global Financial Crisis,9/16/2008,10/15/2008,-0.046865519
RR.L_FTSE_100.csv,Transportation_and_Infrastructure_Global Financial Crisis,9/16/2008,10/15/2008,-0.056703757
WIZZ.L_FTSE_250.csv,Transportation_and_Infrastructure_Global Financial Crisis,9/16/2008,10/15/2008,0
