Industry,Event,Date,Industry_Return,Market_Return
Agriculture_and_Food,Brexit Referendum Day,08/01/2016,0.0170945537069693,-0.0045208349868
Agriculture_and_Food,Brexit Referendum Day,08/02/2016,-0.0069420427748305,-0.0072602476331415
Agriculture_and_Food,Brexit Referendum Day,08/03/2016,0.0412068234685023,-0.0016552803686231
Agriculture_and_Food,Brexit Referendum Day,08/04/2016,0.0236748284817063,0.0159472287661426
Automotive,Brexit Referendum Day,06/24/2016,-0.0930620157205064,-0.0314605164436398
Automotive,Brexit Referendum Day,06/27/2016,-0.1347930462297096,-0.0254939962892312
Automotive,Brexit Referendum Day,06/28/2016,0.0512196096311881,0.0264450706874055
Automotive,Brexit Referendum Day,06/29/2016,0.0159512541159363,0.0357794604271037
Automotive,Brexit Referendum Day,06/30/2016,0.008849772216954,0.0226725530757587
Automotive,Brexit Referendum Day,07/01/2016,0.0147139344153137,0.0113002171189942
Automotive,Brexit Referendum Day,07/04/2016,-0.0485219428604987,-0.0084374717455598
Automotive,Brexit Referendum Day,07/05/2016,-0.0767878143102943,0.0035417104929227
Automotive,Brexit Referendum Day,07/06/2016,-0.0038095537011423,-0.0124972967134077
Automotive,Brexit Referendum Day,07/07/2016,0.0497131530932746,0.0108607751053015
Automotive,Brexit Referendum Day,07/08/2016,0.0127504535011273,0.0086933017029386
Automotive,Brexit Referendum Day,07/11/2016,0.0386691171380961,0.0140047648650878
Automotive,Brexit Referendum Day,07/12/2016,0.0187590197460434,-0.0003291545681356
Automotive,Brexit Referendum Day,07/13/2016,0.0116147742714136,-0.0015417984144801
Automotive,Brexit Referendum Day,07/14/2016,-0.0182021844214196,-0.0023836505421755
Automotive,Brexit Referendum Day,07/15/2016,-0.0125497228845502,0.002209060832895
Automotive,Brexit Referendum Day,07/18/2016,0.0138646303904599,0.0039284631236087
Automotive,Brexit Referendum Day,07/19/2016,0.0031339758519197,0.0002987125532709
Automotive,Brexit Referendum Day,07/20/2016,0.0181765065808472,0.0047182635227129
Automotive,Brexit Referendum Day,07/21/2016,-0.0150626914038571,-0.0043245798270545
Automotive,Brexit Referendum Day,07/22/2016,-0.0144435653555797,0.0045672469890998
Automotive,Brexit Referendum Day,07/25/2016,0.0083334476540846,-0.0030309638724834
Automotive,Brexit Referendum Day,07/26/2016,-0.0005699673795713,0.0020714895666913
Automotive,Brexit Referendum Day,07/27/2016,0.0510407378215003,0.0039262198607599
Automotive,Brexit Referendum Day,07/28/2016,-0.0056973231840196,-0.0043404546562236
Automotive,Brexit Referendum Day,07/29/2016,0.0114598449516152,0.0004909619912745
Automotive,Brexit Referendum Day,08/01/2016,0.0,-0.0045208349868
Automotive,Brexit Referendum Day,08/02/2016,0.0072834375435846,-0.0072602476331415
Automotive,Brexit Referendum Day,08/03/2016,0.0024101668782137,-0.0016552803686231
Automotive,Brexit Referendum Day,08/04/2016,0.0216407043344366,0.0159472287661426
Defense_and_Aerospace,Brexit Referendum Day,06/24/2016,-0.0402298528854238,-0.0718493316770992
Defense_and_Aerospace,Brexit Referendum Day,06/27/2016,-0.017365281558506,-0.069629057871896
Defense_and_Aerospace,Brexit Referendum Day,06/28/2016,-0.0103595234478134,0.0357564658223685
Defense_and_Aerospace,Brexit Referendum Day,06/29/2016,0.0363299096680875,0.0322387647530666
Defense_and_Aerospace,Brexit Referendum Day,06/30/2016,0.0101010821168061,0.0167594131190818
Defense_and_Aerospace,Brexit Referendum Day,07/01/2016,0.0058824433065409,0.011947587765549
Defense_and_Aerospace,Brexit Referendum Day,07/04/2016,0.0175437973724259,-0.0211836752414138
Defense_and_Aerospace,Brexit Referendum Day,07/05/2016,-0.0091956244258566,-0.0237021223557353
Defense_and_Aerospace,Brexit Referendum Day,07/06/2016,0.0017403300485907,-0.0041309970443138
Defense_and_Aerospace,Brexit Referendum Day,07/07/2016,0.0451653114138768,0.0146205483525163
Defense_and_Aerospace,Brexit Referendum Day,07/08/2016,-0.0027703595382823,0.0175484944415578
Defense_and_Aerospace,Brexit Referendum Day,07/11/2016,0.0183333798656168,0.0326744422801139
Defense_and_Aerospace,Brexit Referendum Day,07/12/2016,0.0092743246262372,0.0060275832253193
Defense_and_Aerospace,Brexit Referendum Day,07/13/2016,-0.0172971823851879,-0.0033378519006163
Defense_and_Aerospace,Brexit Referendum Day,07/14/2016,-0.001100049190454,0.0022088233538295
Defense_and_Aerospace,Brexit Referendum Day,07/15/2016,-0.003304092830822,-0.0036156313289253
Defense_and_Aerospace,Brexit Referendum Day,07/18/2016,0.003315046050712,0.008393370773686
Defense_and_Aerospace,Brexit Referendum Day,07/19/2016,-0.018722519011457,0.0022884900898096
Defense_and_Aerospace,Brexit Referendum Day,07/20/2016,-0.0190798190200098,0.0066602156694075
Defense_and_Aerospace,Brexit Referendum Day,07/21/2016,-0.0102973993996918,0.0016746087788197
Defense_and_Aerospace,Brexit Referendum Day,07/22/2016,0.0069364409946788,-0.0037483950139483
Defense_and_Aerospace,Brexit Referendum Day,07/25/2016,-0.0218140168437325,0.0063296729178319
Defense_and_Aerospace,Brexit Referendum Day,07/26/2016,-0.002347453817019,-0.0012813990184892
Defense_and_Aerospace,Brexit Referendum Day,07/27/2016,0.0011764886613081,0.0115296521640724
Defense_and_Aerospace,Brexit Referendum Day,07/28/2016,-0.0146884123235858,-0.0007876571199486
Defense_and_Aerospace,Brexit Referendum Day,07/29/2016,0.0125222985654169,0.0017736538310446
Defense_and_Aerospace,Brexit Referendum Day,08/01/2016,-0.0047116631579017,-0.0083146444535981
Defense_and_Aerospace,Brexit Referendum Day,08/02/2016,0.0094676019220207,-0.0044459030890217
Defense_and_Aerospace,Brexit Referendum Day,08/03/2016,0.0058617544436261,-0.0038621807785852
Defense_and_Aerospace,Brexit Referendum Day,08/04/2016,-0.0034965567093472,0.0145437267272736
Energy_and_Utilities,Brexit Referendum Day,06/24/2016,0.0173149069831521,-0.0314605164436398
Energy_and_Utilities,Brexit Referendum Day,06/27/2016,0.0033025550216638,-0.0254939962892312
Energy_and_Utilities,Brexit Referendum Day,06/28/2016,0.0240539401044703,0.0264450706874055
Energy_and_Utilities,Brexit Referendum Day,06/29/2016,0.050315340623686,0.0357794604271037
Energy_and_Utilities,Brexit Referendum Day,06/30/2016,0.0314260518058455,0.0226725530757587
Energy_and_Utilities,Brexit Referendum Day,07/01/2016,0.0165468813612568,0.0113002171189942
Energy_and_Utilities,Brexit Referendum Day,07/04/2016,0.0031433560703881,-0.0084374717455598
Energy_and_Utilities,Brexit Referendum Day,07/05/2016,0.0151075199100028,0.0035417104929227
Energy_and_Utilities,Brexit Referendum Day,07/06/2016,-0.0091502344130968,-0.0124972967134077
Energy_and_Utilities,Brexit Referendum Day,07/07/2016,0.0086785205806367,0.0108607751053015
Energy_and_Utilities,Brexit Referendum Day,07/08/2016,0.0081620895799208,0.0086933017029386
Energy_and_Utilities,Brexit Referendum Day,07/11/2016,0.0043765890683404,0.0140047648650878
Energy_and_Utilities,Brexit Referendum Day,07/12/2016,0.0061000006229396,-0.0003291545681356
Energy_and_Utilities,Brexit Referendum Day,07/13/2016,-0.0132091328907006,-0.0015417984144801
Energy_and_Utilities,Brexit Referendum Day,07/14/2016,-0.0023040657938421,-0.0023836505421755
Energy_and_Utilities,Brexit Referendum Day,07/15/2016,0.0054986817926296,0.002209060832895
Energy_and_Utilities,Brexit Referendum Day,07/18/2016,-0.0171716402499121,0.0039284631236087
Energy_and_Utilities,Brexit Referendum Day,07/19/2016,0.0077901775546422,0.0002987125532709
Energy_and_Utilities,Brexit Referendum Day,07/20/2016,-0.0035335692960568,0.0047182635227129
Energy_and_Utilities,Brexit Referendum Day,07/21/2016,-0.0008867472751366,-0.0043245798270545
Energy_and_Utilities,Brexit Referendum Day,07/22/2016,0.0028835962497892,0.0045672469890998
Energy_and_Utilities,Brexit Referendum Day,07/25/2016,-0.025989366675066,-0.0030309638724834
Energy_and_Utilities,Brexit Referendum Day,07/26/2016,-0.0130577668286517,0.0020714895666913
Energy_and_Utilities,Brexit Referendum Day,07/27/2016,-0.0012657335142711,0.0039262198607599
Energy_and_Utilities,Brexit Referendum Day,07/28/2016,-0.0170487305532265,-0.0043404546562236
Energy_and_Utilities,Brexit Referendum Day,07/29/2016,0.0004684156850591,0.0004909619912745
Energy_and_Utilities,Brexit Referendum Day,08/01/2016,-0.0199129182947968,-0.0045208349868
Energy_and_Utilities,Brexit Referendum Day,08/02/2016,-0.0106372378446213,-0.0072602476331415
Energy_and_Utilities,Brexit Referendum Day,08/03/2016,0.0026576477408721,-0.0016552803686231
Energy_and_Utilities,Brexit Referendum Day,08/04/2016,0.0218627485820779,0.0159472287661426
Finance_and_Insurance,Brexit Referendum Day,06/24/2016,-0.1568054905278351,-0.0314605164436398
Finance_and_Insurance,Brexit Referendum Day,06/27/2016,-0.0763072210738602,-0.0254939962892312
Finance_and_Insurance,Brexit Referendum Day,06/28/2016,0.0571920952060274,0.0264450706874055
Finance_and_Insurance,Brexit Referendum Day,06/29/2016,0.0699453220033305,0.0357794604271037
Finance_and_Insurance,Brexit Referendum Day,06/30/2016,0.0058734550235932,0.0226725530757587
Finance_and_Insurance,Brexit Referendum Day,07/01/2016,0.0248796410821656,0.0113002171189942
Finance_and_Insurance,Brexit Referendum Day,07/04/2016,-0.031459231151153,-0.0084374717455598
Finance_and_Insurance,Brexit Referendum Day,07/05/2016,-0.039386233497778,0.0035417104929227
Finance_and_Insurance,Brexit Referendum Day,07/06/2016,-0.0615014800762748,-0.0124972967134077
Finance_and_Insurance,Brexit Referendum Day,07/07/2016,0.0184395007056252,0.0108607751053015
Finance_and_Insurance,Brexit Referendum Day,07/08/2016,0.0111420298388642,0.0086933017029386
Finance_and_Insurance,Brexit Referendum Day,07/11/2016,0.0090909114648514,0.0140047648650878
Finance_and_Insurance,Brexit Referendum Day,07/12/2016,0.0423151101188006,-0.0003291545681356
Finance_and_Insurance,Brexit Referendum Day,07/13/2016,0.003143103343294,-0.0015417984144801
Finance_and_Insurance,Brexit Referendum Day,07/14/2016,0.0096603803564778,-0.0023836505421755
Finance_and_Insurance,Brexit Referendum Day,07/15/2016,-0.0121541263084162,0.002209060832895
Finance_and_Insurance,Brexit Referendum Day,07/18/2016,0.0089007254219013,0.0039284631236087
Finance_and_Insurance,Brexit Referendum Day,07/19/2016,-0.0116761537080872,0.0002987125532709
Finance_and_Insurance,Brexit Referendum Day,07/20/2016,0.0081385309718908,0.0047182635227129
Finance_and_Insurance,Brexit Referendum Day,07/21/2016,-0.0140623450419566,-0.0043245798270545
Finance_and_Insurance,Brexit Referendum Day,07/22/2016,-0.0015849908960982,0.0045672469890998
Finance_and_Insurance,Brexit Referendum Day,07/25/2016,0.0105819177037884,-0.0030309638724834
Finance_and_Insurance,Brexit Referendum Day,07/26/2016,-0.0065440890692906,0.0020714895666913
Finance_and_Insurance,Brexit Referendum Day,07/27/2016,0.0329379795813651,0.0039262198607599
Finance_and_Insurance,Brexit Referendum Day,07/28/2016,-0.018112187543999,-0.0043404546562236
Finance_and_Insurance,Brexit Referendum Day,07/29/2016,0.0161080879068511,0.0004909619912745
Finance_and_Insurance,Brexit Referendum Day,08/01/2016,-0.0010229288266457,-0.0045208349868
Finance_and_Insurance,Brexit Referendum Day,08/02/2016,-0.0079342088263819,-0.0072602476331415
Finance_and_Insurance,Brexit Referendum Day,08/03/2016,-0.0067082210879119,-0.0016552803686231
Finance_and_Insurance,Brexit Referendum Day,08/04/2016,0.067012914172696,0.0159472287661426
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,06/24/2016,0.0054940681896957,-0.0308681397042805
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,06/27/2016,-0.0874313457719396,-0.0397185116860213
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,06/28/2016,0.0359278955801076,0.0124295069034974
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,06/29/2016,0.0057803922493231,0.0199990742841789
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,06/30/2016,0.0344828277096826,0.0135775097336383
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,07/01/2016,0.0,0.0105778253096227
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,07/04/2016,0.0222221038625496,-0.0036513311550544
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,07/05/2016,-0.0434784132685942,-0.0156805479716491
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,07/06/2016,-0.00568136855972,-0.0053250621451895
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,07/07/2016,0.0057138309391733,0.007463341247236
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,07/08/2016,0.0,0.0066424983340429
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,07/11/2016,-0.00568136855972,0.0230170223450978
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,07/12/2016,0.022857017068282,0.0018147599622826
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,07/13/2016,-0.0055866351568589,0.0028810065640569
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,07/14/2016,0.0,0.0035038297402067
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,07/15/2016,-0.0224719860339263,-0.0001301419712305
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,07/18/2016,0.005747371702707,0.002711202689513
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,07/19/2016,0.0371425904818556,0.0048236653012112
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,07/20/2016,0.0027550825977353,0.0036596130959827
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,07/21/2016,0.0109887110326432,0.0072497038767791
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,07/22/2016,-0.010869271746288,-0.004918996012836
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,07/25/2016,-0.0054946428429475,0.0044297443424994
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,07/26/2016,0.0220994251668646,0.0010012797655767
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,07/27/2016,-0.0216216002305811,0.0104077778307796
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,07/28/2016,0.0220994251668646,0.0042761767328671
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,07/29/2016,-0.010811082782611,0.0015311277242167
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,08/01/2016,-0.0054640483355484,-0.0011099300081449
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,08/02/2016,0.0054940681896957,-0.0057238117263049
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,08/03/2016,0.0,0.0004428437135446
Healthcare_and_Pharmaceuticals,Brexit Referendum Day,08/04/2016,-0.0054640483355484,0.0038782359671367
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,06/24/2016,-0.0860173678386048,-0.0718493316770992
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,06/27/2016,-0.1800601576655641,-0.069629057871896
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,06/28/2016,0.0655135916526006,0.0357564658223685
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,06/29/2016,0.0334482482809939,0.0322387647530666
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,06/30/2016,0.0233222146381533,0.0167594131190818
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,07/01/2016,0.0223256734111814,0.011947587765549
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,07/04/2016,-0.0363969541539572,-0.0211836752414138
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,07/05/2016,-0.0472141234513203,-0.0237021223557353
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,07/06/2016,-0.0113976728238563,-0.0041309970443138
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,07/07/2016,0.0170427252754741,0.0146205483525163
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,07/08/2016,-0.0044356785636394,0.0175484944415578
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,07/11/2016,0.0668315315985943,0.0326744422801139
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,07/12/2016,0.0148493366103699,0.0060275832253193
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,07/13/2016,-0.0064013644837889,-0.0033378519006163
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,07/14/2016,0.0009202641750951,0.0022088233538295
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,07/15/2016,-0.0032185092591573,-0.0036156313289253
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,07/18/2016,0.0110700740058427,0.008393370773686
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,07/19/2016,0.0054746429866956,0.0022884900898096
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,07/20/2016,0.0022685912194428,0.0066602156694075
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,07/21/2016,0.0095066656002522,0.0016746087788197
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,07/22/2016,-0.0286996679638629,-0.0037483950139483
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,07/25/2016,0.0272390322741187,0.0063296729178319
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,07/26/2016,-0.0130334969106815,-0.0012813990184892
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,07/27/2016,0.022768721533066,0.0115296521640724
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,07/28/2016,-0.0093502168330097,-0.0007876571199486
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,07/29/2016,-0.003595356813133,0.0017736538310446
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,08/01/2016,-0.0013532061797514,-0.0083146444535981
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,08/02/2016,-0.0040651194840615,-0.0044459030890217
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,08/03/2016,0.01269863234471,-0.0038621807785852
Manufacturing_and_Industrial_Goods,Brexit Referendum Day,08/04/2016,0.0134346906056905,0.0145437267272736
Real_Estate_and_Construction,Brexit Referendum Day,06/24/2016,-0.2106543007822937,-0.0314605164436398
Real_Estate_and_Construction,Brexit Referendum Day,06/27/2016,-0.0971848010447504,-0.0254939962892312
Real_Estate_and_Construction,Brexit Referendum Day,06/28/2016,0.0145237653165941,0.0264450706874055
Real_Estate_and_Construction,Brexit Referendum Day,06/29/2016,0.0736842799237116,0.0357794604271037
Real_Estate_and_Construction,Brexit Referendum Day,06/30/2016,-0.0105882533538482,0.0226725530757587
Real_Estate_and_Construction,Brexit Referendum Day,07/01/2016,0.0519221832012126,0.0113002171189942
Real_Estate_and_Construction,Brexit Referendum Day,07/04/2016,-0.0636774428365004,-0.0084374717455598
Real_Estate_and_Construction,Brexit Referendum Day,07/05/2016,-0.0635815015627495,0.0035417104929227
Real_Estate_and_Construction,Brexit Referendum Day,07/06/2016,-0.0244950238993358,-0.0124972967134077
Real_Estate_and_Construction,Brexit Referendum Day,07/07/2016,0.0237885227645122,0.0108607751053015
Real_Estate_and_Construction,Brexit Referendum Day,07/08/2016,0.0718589710699919,0.0086933017029386
Real_Estate_and_Construction,Brexit Referendum Day,07/11/2016,0.0694498487734762,0.0140047648650878
Real_Estate_and_Construction,Brexit Referendum Day,07/12/2016,0.0105107521837919,-0.0003291545681356
Real_Estate_and_Construction,Brexit Referendum Day,07/13/2016,-0.0267461069457262,-0.0015417984144801
Real_Estate_and_Construction,Brexit Referendum Day,07/14/2016,0.0011453722925409,-0.0023836505421755
Real_Estate_and_Construction,Brexit Referendum Day,07/15/2016,0.0003808947859085,0.002209060832895
Real_Estate_and_Construction,Brexit Referendum Day,07/18/2016,0.0213412650462425,0.0039284631236087
Real_Estate_and_Construction,Brexit Referendum Day,07/19/2016,0.0059703196308553,0.0002987125532709
Real_Estate_and_Construction,Brexit Referendum Day,07/20/2016,0.0085311898733668,0.0047182635227129
